Category,Name,Phone,Google Maps URL,Website,email,Business Status,Address,Total Reviews,Booking Links,Rating,Hours
,Park Hyatt New York,+1 646-774-1234,https://www.hyatt.com/park-hyatt/en-US/nycph-park-hyatt-new-york?src=corp_lclb_google_seo_nycph&utm_source=google&utm_medium=organic&utm_campaign=lmr/Contact/,https://www.hyatt.com/park-hyatt/en-US/nycph-park-hyatt-new-york?src=corp_lclb_google_seo_nycph&utm_source=google&utm_medium=organic&utm_campaign=lmr,,,"153 W 57th St, New York, NY 10019, United States","(1,601)",,4.6,
,The Lucerne Hotel,+1 212-875-1000,https://www.google.com/maps/place/The+Lucerne+Hotel/data=!4m10!3m9!1s0x89c258f44e13dad7:0xe606505bcc192956!5m2!4m1!1i2!8m2!3d40.783438!4d-73.9784915!16s%2Fg%2F11bw50txkq!19sChIJ19oTTvRYwokRVikZzFtQBuY?authuser=0&hl=en&rclk=1,https://thelucernehotel.com/?utm_campaign=Google%20My%20Business&utm_source=google&utm_medium=Local%20Search,gmktg-footer-logo@2x.png,,"201 W 79th St, New York, NY 10024, United States","(1,085)",,4.2,
,414 Hotel NEW YORK TIMES SQUARE,+1 212-777-6492,https://www.google.com/maps/place/414+Hotel+NEW+YORK+TIMES+SQUARE/data=!4m10!3m9!1s0x89c259ca666e2463:0xd06b35c8cd2aaed5!5m2!4m1!1i2!8m2!3d40.7612666!4d-73.9917558!16s%2Fg%2F11v064krqy!19sChIJYyRuZspZwokR1a4qzcg1a9A?authuser=0&hl=en&rclk=1,,,,"414 W 46th St, New York, NY 10036, United States",(69),,3.2,
,InterContinental New York Barclay by IHG,+1 212-755-5900,https://www.ihg.com/intercontinental/hotels/us/en/new-york/nycha/hoteldetail?cm_mmc=GoogleMaps-_-IC-_-US-_-NYCHA,https://www.ihg.com/intercontinental/hotels/us/en/new-york/nycha/hoteldetail?cm_mmc=GoogleMaps-_-IC-_-US-_-NYCHA,"julia.boyd@ihg.com, stacy.campbell@ihg.com, debra.wang@ihg.com, agne.blyth@ihg.com, ches.eaton@ihg.com, whitney.engelke@ihg.com, christine.lee@ihg.com, barclay@ihg.com",,"111 E 48th St, New York, NY 10017, United States","(3,394)",,4.3,
,The Marlton Hotel,+1 212-321-0100,"https://www.google.com/maps/place/The+Marlton+Hotel/@40.7326143,-73.9967972,17z/data=!3m1!4b1!4m9!3m8!1s0x89c259973238a7b9:0xc198c3dd49ef243d!5m2!4m1!1i2!8m2!3d40.7326143!4d-73.9967972!16zL20vMGZseTh3?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",http://www.marltonhotel.com/,"info@themarlton.com, reservations@marltonhotel.com, margaux@marltonhotel.com, press@marltonhotel.com, reservations@themarlton.com, press@themarlton.com",,"5 W 8th St, New York, NY 10011, United States",(942),,4.4,
,HGU New York,+1 212-779-3432,https://www.hgunyc.com/?utm_source=local-directories&utm_medium=organic&utm_campaign=travelclick-localconnect/Contact/,https://www.hgunyc.com/?utm_source=local-directories&utm_medium=organic&utm_campaign=travelclick-localconnect,,,"34 E 32nd St, New York, NY 10016, United States",(618),,3.9,
,Hilton Club The Quin New York,+1 212-245-7846,https://www.hilton.com/en/hotels/nyccpgv-hilton-club-the-quin-new-york/?SEO_id=GMB-AMER-HH-NYCCPGV&y_source=1_MTExNTk3MDktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D/Contact/,https://www.hilton.com/en/hotels/nyccpgv-hilton-club-the-quin-new-york/?SEO_id=GMB-AMER-HH-NYCCPGV&y_source=1_MTExNTk3MDktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,,"101 W 57th St, New York, NY 10019, United States",(982),,4.4,
,"The Algonquin Hotel Times Square, Autograph Collection",+1 212-840-6800,https://www.marriott.com/en-us/hotels/nycak-the-algonquin-hotel-times-square-autograph-collection/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0/Contact/,https://www.marriott.com/en-us/hotels/nycak-the-algonquin-hotel-times-square-autograph-collection/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,,,"59 W 44th St, New York, NY 10036, United States","(1,292)",,4.3,
,Hotel Hayden,+1 212-973-9000,https://www.google.com/maps/place/Hotel+Hayden/data=!4m10!3m9!1s0x89c259af78c69409:0x8bf0281eff3f9dff!5m2!4m1!1i2!8m2!3d40.7467373!4d-73.9917767!16s%2Fg%2F11c30y3zym!19sChIJCZTGeK9ZwokR_50__x4o8Is?authuser=0&hl=en&rclk=1,https://www.hotelhaydennyc.com/,"info@hotelhaydennyc.com, forms@tambourine.com",,"127 W 28th St, New York, NY 10001, United States","(1,087)",,3.5,
,Archer Hotel New York,+1 212-719-4100,https://www.google.com/maps/place/Archer+Hotel+New+York/data=!4m10!3m9!1s0x89c259aa43fdab93:0xe8554d651bfc55e8!5m2!4m1!1i2!8m2!3d40.752053!4d-73.9847066!16s%2Fm%2F011rhqv5!19sChIJk6v9Q6pZwokR6FX8G2VNVeg?authuser=0&hl=en&rclk=1,https://archerhotel.com/new-york,newyork@archerhotel.com,,"45 W 38th St, New York, NY 10018, United States","(1,334)",,4.5,
,The Leon Hotel,+1 212-390-8833,"https://www.google.com/maps/place/The+Leon+Hotel/@40.716076,-73.9952133,17z/data=!3m1!4b1!4m9!3m8!1s0x89c25a27e75e1901:0x392ba510e9afed63!5m2!4m1!1i2!8m2!3d40.716076!4d-73.9952133!16s%2Fg%2F11bbrmrvsh?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",https://leonhotelnyc.com/,"bg-2@2x-scaled-1.jpg, info@LeonHotelnyc.com, info@leonhotelnyc.com",,"125 Canal St, New York, NY 10002, United States",(512),,4.0,
,Shoreham Hotel,+1 212-632-9070,https://www.google.com/maps/place/Shoreham+Hotel/data=!4m10!3m9!1s0x89c258fa3ca8beb7:0x40ec0183f6638547!5m2!4m1!1i2!8m2!3d40.7625056!4d-73.9764143!16s%2Fm%2F011k0fd8!19sChIJt76oPPpYwokRR4Vj9oMB7EA?authuser=0&hl=en&rclk=1,https://www.shorehamhotel.com/?utm_source=google&utm_medium=organic&utm_campaign=business_listing,"reservations@shorehamhotelnyc.com, forms@tambourine.com",,"33 W 55th St, New York, NY 10019, United States","(1,331)",,3.6,
,Soho House New York,+1 212-627-9800,https://www.sohohouse.com/houses/soho-house-new-york?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,https://www.sohohouse.com/houses/soho-house-new-york?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,"u003Emembershipadmin@sohohouse.com, membershipadmin@sohohouse.com, wilfredo@sohohouse.com, membership@sohohouse.com",,"29-35 9th Ave, New York, NY 10014, United States","(1,635)",,4.5,
,The High Line Hotel,+1 212-929-3888,https://www.google.com/maps/place/The+High+Line+Hotel/data=!4m10!3m9!1s0x89c259b85fc355fb:0xd57a8379ebe7b81c!5m2!4m1!1i2!8m2!3d40.7459912!4d-74.0049983!16s%2Fg%2F11h23hp465!19sChIJ-1XDX7hZwokRHLjn63mDetU?authuser=0&hl=en&rclk=1,http://www.thehighlinehotel.com/,"info@thehighlinehotel.com, 26de@X3x32o3H26x3eXxH.TeO",,"180 10th Ave, New York, NY 10011, United States","(1,107)",,4.3,
,The Fifty Sonesta Hotel New York,+1 212-751-5710,https://nyc.sonesta.com/the-fifty/?utm_source=google&utm_medium=organic&utm_campaign=gmb/Contact/,https://www.affinia.com/fifty-hotel-suites/?utm_source=google&utm_medium=organic&utm_campaign=gmb,,,"155 E 50th St, New York, NY 10022, United States","(1,442)",,4.1,
,TRYP by Wyndham New York City Times Square South,+1 212-600-2440,https://www.google.com/maps/place/TRYP+by+Wyndham+New+York+City+Times+Square+South/data=!4m10!3m9!1s0x89c259ad8844594f:0x1aa12867cdb592ca!5m2!4m1!1i2!8m2!3d40.7537791!4d-73.9946197!16s%2Fg%2F1hm58br6y!19sChIJT1lEiK1ZwokRypK1zWcooRo?authuser=0&hl=en&rclk=1,https://www.wyndhamhotels.com/tryp/new-york-city-new-york/tryp-new-york-city-times-square-south-midtown/overview?CID=LC:v6v3hkulmqj2jri:45264&iata=00093796,accessibility@wyndham.com,,"345 W 35th St, New York, NY 10001, United States","(2,429)",,3.5,
,voco Times Square South New York by IHG,+1 212-542-8990,https://www.ihg.com/voco/hotels/us/en/new-york/nycvm/hoteldetail?cm_mmc=GoogleMaps-_-VX-_-US-_-NYCVM,https://www.ihg.com/voco/hotels/us/en/new-york/nycvm/hoteldetail?cm_mmc=GoogleMaps-_-VX-_-US-_-NYCVM,"julia.boyd@ihg.com, reservations@hotelnycvm.com, stacy.campbell@ihg.com, debra.wang@ihg.com, agne.blyth@ihg.com, ches.eaton@ihg.com, whitney.engelke@ihg.com, christine.lee@ihg.com",,"343 W 36th St., New York, NY 10018, United States","(2,161)",,3.7,

